id_source,name,address,country,cuisine,currency,delivery_cost,lat,lon,opening_hours,image_url,radius,rating,reviews_nr,delivery_options,promo,loc_type,delivery_by,delivery_time,is_mainstream_chain,mon_open,mon_close,tue_open,tue_close,wed_open,wed_close,thu_open,thu_close,fri_open,fri_close,sat_open,sat_close,sun_close,sun_open
4-C2T3E2CJGRKTBA,GRD CTRL,GRD CTRL - The Odeon Katong,Singapore,"[""Coffee & Tea"", ""French"", ""Pasta"", ""Sandwiches""]",SGD,430.0,1.304283,103.902179,"{""open"": true, ""displayedHours"": ""09:00-21:00"", ""sun"": ""09:00-21:00"", ""mon"": ""09:00-21:00"", ""tue"": ""09:00-21:00"", ""wed"": ""09:00-21:00"", ""thu"": ""09:00-21:00"", ""fri"": ""09:00-21:00"", ""sat"": ""09:00-21:00""}",https://d1sag4ddilekf6.cloudfront.net/compressed/merchants/4-C2T3E2CJGRKTBA/hero/4a91b9c69e464002b47ac0e3c963878b_1621926048436944003.jpg,5000,,,DELIVERY_TAKEAWAY,,FOOD,GRAB,26.0,0,1900-01-01 09:00:00,1900-01-01 21:00:00,1900-01-01 09:00:00,1900-01-01 21:00:00,1900-01-01 09:00:00,1900-01-01 21:00:00,1900-01-01 09:00:00,1900-01-01 21:00:00,1900-01-01 09:00:00,1900-01-01 21:00:00,1900-01-01 09:00:00,1900-01-01 21:00:00,1900-01-01 21:00:00,1900-01-01 09:00:00
4-C2DWGXXWC7E3UA,Marie's Lapis Cafe,Marie's Lapis Cafe - Bedok North Street 3,Singapore,"[""Asian"", ""Bakery & Cake"", ""Breakfast & Brunch"", ""Coffee & Tea"", ""Dessert""]",SGD,550.0,1.3318582,103.9246086,"{""open"": true, ""displayedHours"": ""10:00-20:00"", ""sun"": ""10:00-20:00"", ""mon"": ""Closed"", ""tue"": ""10:00-20:00"", ""wed"": ""10:00-20:00"", ""thu"": ""10:00-20:00"", ""fri"": ""10:00-20:00"", ""sat"": ""10:00-20:00""}",https://d1sag4ddilekf6.cloudfront.net/compressed/merchants/4-C2DWGXXWC7E3UA/hero/27064306cd404ca3ac6558de7422fde6_1607390199310453498.jpeg,5000,5.0,2.0,DELIVERY_TAKEAWAY,30% off Combo 1,FOOD,GRAB,44.0,0,,,1900-01-01 10:00:00,1900-01-01 20:00:00,1900-01-01 10:00:00,1900-01-01 20:00:00,1900-01-01 10:00:00,1900-01-01 20:00:00,1900-01-01 10:00:00,1900-01-01 20:00:00,1900-01-01 10:00:00,1900-01-01 20:00:00,1900-01-01 20:00:00,1900-01-01 10:00:00
SGDD00908,Percolate,Percolate - Bedok North Avenue 3 [Islandwide Delivery],Singapore,"[""Bakery"", ""Dessert"", ""Coffee"", ""Roasted Coffee Beans"", ""Cold Brew""]",SGD,550.0,1.3280668647396283,103.9350845,"{""open"": true, ""displayedHours"": ""08:50-20:35"", ""sun"": ""08:50-20:35"", ""mon"": ""08:50-20:35"", ""tue"": ""08:50-20:35"", ""wed"": ""08:50-20:35"", ""thu"": ""08:50-20:35"", ""fri"": ""08:50-20:35"", ""sat"": ""08:50-20:35""}",https://d1sag4ddilekf6.cloudfront.net/compressed/merchants/SGDD00908/hero/23c00d12d2664335b8f87520e8f4729e_1585207365024118314.jpeg,25000,4.7,751.0,DELIVERY_TAKEAWAY,10% off VEGAN-FRIENDLY BOTTLED BEVERAGES ,FOOD,GRAB,41.0,0,1900-01-01 08:50:00,1900-01-01 20:35:00,1900-01-01 08:50:00,1900-01-01 20:35:00,1900-01-01 08:50:00,1900-01-01 20:35:00,1900-01-01 08:50:00,1900-01-01 20:35:00,1900-01-01 08:50:00,1900-01-01 20:35:00,1900-01-01 08:50:00,1900-01-01 20:35:00,1900-01-01 20:35:00,1900-01-01 08:50:00
SGDD07937,Dunkin' Donuts,Dunkin' Donuts - Bedok Mall,Singapore,"[""Snack"", ""Coffee"", ""Bakery"", ""Beverages"", ""Tea""]",SGD,1810.0,1.324566359398986,103.92963253424904,"{""displayedHours"": ""Closed"", ""sun"": ""10:00-20:00"", ""mon"": ""10:00-20:00"", ""tue"": ""10:00-22:00"", ""wed"": ""10:00-22:00"", ""thu"": ""10:00-20:00"", ""fri"": ""10:00-20:00"", ""sat"": ""10:00-20:00"", ""tempClosed"": true}",https://d1sag4ddilekf6.cloudfront.net/compressed/merchants/SGDD07937/hero/dunkinHERO.png,5000,4.6,331.0,ONLY_DELIVERY,"Use 'TEATIME' for FREE delivery between 3PM to 5PM, Mon to Sun",FOOD,GRAB,45.0,1,1900-01-01 10:00:00,1900-01-01 20:00:00,1900-01-01 10:00:00,1900-01-01 22:00:00,1900-01-01 10:00:00,1900-01-01 22:00:00,1900-01-01 10:00:00,1900-01-01 20:00:00,1900-01-01 10:00:00,1900-01-01 20:00:00,1900-01-01 10:00:00,1900-01-01 20:00:00,1900-01-01 20:00:00,1900-01-01 10:00:00
4-CYNTLZKJJN3TAN,Okada Coffee & Sweets,Okada Coffee & Sweets - Joo Chiat Road,Singapore,"[""Coffee"", ""Dessert"", ""Pastries"", ""Cold Brew""]",SGD,870.0,1.3128109,103.90002373821324,"{""displayedHours"": ""Closed"", ""sun"": ""11:00-18:00"", ""mon"": ""Closed"", ""tue"": ""11:00-18:00"", ""wed"": ""11:00-17:00"", ""thu"": ""11:00-18:00"", ""fri"": ""11:00-18:00"", ""sat"": ""11:00-18:00""}",https://d1sag4ddilekf6.cloudfront.net/compressed/merchants/4-CYNTLZKJJN3TAN/hero/72471d10cf434e1bb28863d35973b699_1562819578622027990.jpeg,5000,4.0,9.0,DELIVERY_TAKEAWAY,,FOOD,GRAB,31.0,0,,,1900-01-01 11:00:00,1900-01-01 18:00:00,1900-01-01 11:00:00,1900-01-01 17:00:00,1900-01-01 11:00:00,1900-01-01 18:00:00,1900-01-01 11:00:00,1900-01-01 18:00:00,1900-01-01 11:00:00,1900-01-01 18:00:00,1900-01-01 18:00:00,1900-01-01 11:00:00
4-CZKDNFMWGXB3TX,Shamir Drinks Stall,Shamir Drinks Stall - Marine Terrace,Singapore,"[""Local"", ""Coffee & Tea"", ""Beverages""]",SGD,1390.0,1.3057314206835056,103.9156754,"{""displayedHours"": ""Closed"", ""sun"": ""10:00-22:00"", ""mon"": ""Closed"", ""tue"": ""Closed"", ""wed"": ""07:00-19:01"", ""thu"": ""07:00-19:00"", ""fri"": ""00:00-23:59"", ""sat"": ""07:00-12:01""}",https://d1sag4ddilekf6.cloudfront.net/compressed/merchants/4-CZKDNFMWGXB3TX/hero/42564596737041da8daa3bb82ebd2c67_1592361577246343167.jpg,5000,4.6,8.0,DELIVERY_TAKEAWAY,,FOOD,GRAB,32.0,0,,,,,1900-01-01 07:00:00,1900-01-01 19:01:00,1900-01-01 07:00:00,1900-01-01 19:00:00,1900-01-01 00:00:00,1900-01-01 23:59:00,1900-01-01 07:00:00,1900-01-01 12:01:00,1900-01-01 22:00:00,1900-01-01 10:00:00
4-CZJYTYMCHE4HEE,Broadway Food & Drinks,Broadway Food & Drinks - Chai Chee Lane,Singapore,"[""Local"", ""Coffee & Tea"", ""Beverages"", ""Dim Sum"", ""Same Prices In-Store""]",SGD,1940.0,1.329890554165171,103.9184448,"{""displayedHours"": ""Closed"", ""sun"": ""07:00-18:00"", ""mon"": ""07:00-18:00"", ""tue"": ""07:00-18:00"", ""wed"": ""07:00-18:00"", ""thu"": ""07:00-18:00"", ""fri"": ""07:00-18:00"", ""sat"": ""07:00-18:00""}",https://d1sag4ddilekf6.cloudfront.net/compressed/merchants/4-CZJYTYMCHE4HEE/hero/39060680d9f8442fb82fb585add0e29b_1593850351566873535.jpeg,5000,5.0,1.0,DELIVERY_TAKEAWAY,,FOOD,GRAB,30.0,0,1900-01-01 07:00:00,1900-01-01 18:00:00,1900-01-01 07:00:00,1900-01-01 18:00:00,1900-01-01 07:00:00,1900-01-01 18:00:00,1900-01-01 07:00:00,1900-01-01 18:00:00,1900-01-01 07:00:00,1900-01-01 18:00:00,1900-01-01 07:00:00,1900-01-01 18:00:00,1900-01-01 18:00:00,1900-01-01 07:00:00
4-C2UBAKCVJEUABA,Milk and Honey Gelato,Milk and Honey Gelato - Bedok North Street 4,Singapore,"[""Bakery & Cake"", ""Beverages"", ""Coffee & Tea"", ""Ice Cream""]",SGD,630.0,1.3324518,103.9390831,"{""open"": true, ""displayedHours"": ""14:00-21:30"", ""sun"": ""14:00-21:30"", ""mon"": ""14:00-21:30"", ""tue"": ""14:00-21:30"", ""wed"": ""14:00-21:30"", ""thu"": ""14:00-21:30"", ""fri"": ""14:00-21:30"", ""sat"": ""14:00-21:30""}",https://d1sag4ddilekf6.cloudfront.net/compressed/merchants/4-C2UBAKCVJEUABA/hero/b5e71b1b052e4bb49090f0e09933aa6f_1622102452516676133.jpg,5000,,,DELIVERY_TAKEAWAY,,FOOD,GRAB,40.0,0,1900-01-01 14:00:00,1900-01-01 21:30:00,1900-01-01 14:00:00,1900-01-01 21:30:00,1900-01-01 14:00:00,1900-01-01 21:30:00,1900-01-01 14:00:00,1900-01-01 21:30:00,1900-01-01 14:00:00,1900-01-01 21:30:00,1900-01-01 14:00:00,1900-01-01 21:30:00,1900-01-01 21:30:00,1900-01-01 14:00:00
4-CZBVVJW3RRKET2,Starbucks,Starbucks - Bedok Point,Singapore,"[""Snack"", ""Coffee"", ""Tea"", ""Beverages"", ""Bakery""]",SGD,460.0,1.3245672,103.9324805,"{""open"": true, ""displayedHours"": ""08:00-21:00"", ""sun"": ""08:00-21:00"", ""mon"": ""08:00-21:00"", ""tue"": ""08:00-21:00"", ""wed"": ""08:00-21:00"", ""thu"": ""08:00-21:00"", ""fri"": ""08:00-21:00"", ""sat"": ""08:00-21:00""}",https://d1sag4ddilekf6.cloudfront.net/compressed/merchants/4-CZBVVJW3RRKET2/hero/99b9cd90482a4e52b82f18dcc7f1a43f_1618364876469548899.jpeg,5000,4.4,1172.0,ONLY_DELIVERY,"Use 'TEATIME' for FREE delivery between 3PM to 5PM, Mon to Sun",FOOD,GRAB,36.0,1,1900-01-01 08:00:00,1900-01-01 21:00:00,1900-01-01 08:00:00,1900-01-01 21:00:00,1900-01-01 08:00:00,1900-01-01 21:00:00,1900-01-01 08:00:00,1900-01-01 21:00:00,1900-01-01 08:00:00,1900-01-01 21:00:00,1900-01-01 08:00:00,1900-01-01 21:00:00,1900-01-01 21:00:00,1900-01-01 08:00:00
4-C2NJCAVGA2DKEA,Each A Cup,Each A Cup - New Upper Changi Road,Singapore,"[""Beverages"", ""Bubble Tea"", ""Coffee & Tea""]",SGD,470.0,1.3241864897530036,103.94062495387294,"{""open"": true, ""displayedHours"": ""10:00-21:45"", ""sun"": ""10:00-21:45"", ""mon"": ""10:00-21:45"", ""tue"": ""10:00-21:45"", ""wed"": ""10:00-21:45"", ""thu"": ""10:00-21:45"", ""fri"": ""10:00-21:45"", ""sat"": ""10:00-21:45""}",https://d1sag4ddilekf6.cloudfront.net/compressed/merchants/4-C2NJCAVGA2DKEA/hero/207c58a41b1a41ff97e1ad5348de3bc6_1618888072375132029.jpeg,5000,4.9,13.0,DELIVERY_TAKEAWAY,"Use 'TEATIME' for FREE delivery between 3PM to 5PM, Mon to Sun",FOOD,GRAB,32.0,0,1900-01-01 10:00:00,1900-01-01 21:45:00,1900-01-01 10:00:00,1900-01-01 21:45:00,1900-01-01 10:00:00,1900-01-01 21:45:00,1900-01-01 10:00:00,1900-01-01 21:45:00,1900-01-01 10:00:00,1900-01-01 21:45:00,1900-01-01 10:00:00,1900-01-01 21:45:00,1900-01-01 21:45:00,1900-01-01 10:00:00
4-CZC2CJUGJUVJSE,W Acai,W Acai - Singapore Post Centre[Islandwide Delivery],Singapore,"[""Coffee"", ""Healthy"", ""Same Prices In-Store"", ""Dessert"", ""Tea""]",SGD,850.0,1.3188166916666668,103.89387786666668,"{""displayedHours"": ""Closed"", ""sun"": ""02:00-02:01"", ""mon"": ""Closed"", ""tue"": ""Closed"", ""wed"": ""Closed"", ""thu"": ""Closed"", ""fri"": ""Closed"", ""sat"": ""Closed"", ""tempClosed"": true}",https://d1sag4ddilekf6.cloudfront.net/compressed/merchants/4-CZC2CJUGJUVJSE/hero/a6d9070a985145118430bd7b137de9d1_1599012934582418809.jpeg,25000,4.6,204.0,DELIVERY_TAKEAWAY,,FOOD,GRAB,38.0,0,,,,,,,,,,,,,1900-01-01 02:01:00,1900-01-01 02:00:00
4-CZD3N6DXR2LDLN,Six Eleven,Six Eleven - Bedok North Ave 3 [Islandwide Delivery],Singapore,"[""Specialty Grocery"", ""Islandwide Delivery"", ""Groceries"", ""Beverages"", ""Coffee""]",SGD,470.0,1.3280748,103.93511383,"{""open"": true, ""displayedHours"": ""08:30-21:00"", ""sun"": ""08:30-21:00"", ""mon"": ""08:30-21:00"", ""tue"": ""08:30-21:00"", ""wed"": ""08:30-21:00"", ""thu"": ""08:30-21:00"", ""fri"": ""08:30-21:00"", ""sat"": ""08:30-21:00""}",https://d1sag4ddilekf6.cloudfront.net/compressed/merchants/4-CZD3N6DXR2LDLN/hero/14e06699f1254df09bf2a7b74198d07e_1588065991342516163.jpeg,10000,4.8,93.0,ONLY_DELIVERY,"Enjoy 20% off min. spend $25 with promo code ""GROCERIES""!",MART,GRAB,36.0,0,1900-01-01 08:30:00,1900-01-01 21:00:00,1900-01-01 08:30:00,1900-01-01 21:00:00,1900-01-01 08:30:00,1900-01-01 21:00:00,1900-01-01 08:30:00,1900-01-01 21:00:00,1900-01-01 08:30:00,1900-01-01 21:00:00,1900-01-01 08:30:00,1900-01-01 21:00:00,1900-01-01 21:00:00,1900-01-01 08:30:00
4-C2DHGJ2ATXDTJT,Dunkin' Donuts,Dunkin' Donuts - Paya Lebar Mrt Station,Singapore,"[""Coffee & Tea"", ""Snack"", ""Beverages""]",SGD,820.0,1.318357378581453,103.89260148978748,"{""displayedHours"": ""Closed"", ""sun"": ""09:30-20:30"", ""mon"": ""08:30-20:30"", ""tue"": ""09:30-20:30"", ""wed"": ""09:30-20:30"", ""thu"": ""09:30-20:30"", ""fri"": ""09:30-20:30"", ""sat"": ""09:30-20:30"", ""tempClosed"": true}",https://d1sag4ddilekf6.cloudfront.net/compressed/merchants/4-C2DHGJ2ATXDTJT/hero/e44e8d8b4cdf4ee6b388b0c3847c3f42_1606786355660282283.png,5000,4.6,56.0,ONLY_DELIVERY,"Use 'TEATIME' for FREE delivery between 3PM to 5PM, Mon to Sun",FOOD,GRAB,34.0,1,1900-01-01 08:30:00,1900-01-01 20:30:00,1900-01-01 09:30:00,1900-01-01 20:30:00,1900-01-01 09:30:00,1900-01-01 20:30:00,1900-01-01 09:30:00,1900-01-01 20:30:00,1900-01-01 09:30:00,1900-01-01 20:30:00,1900-01-01 09:30:00,1900-01-01 20:30:00,1900-01-01 20:30:00,1900-01-01 09:30:00
SGDD10484,Fun Toast,Fun Toast - Changi Business Park Ave 1,Singapore,"[""Local"", ""Coffee"", ""Breakfast & Brunch"", ""Beverages"", ""Tea""]",SGD,1770.0,1.3350583,103.96411629183726,"{""displayedHours"": ""Closed"", ""sun"": ""Closed"", ""mon"": ""07:30-16:30"", ""tue"": ""07:30-16:30"", ""wed"": ""07:30-16:30"", ""thu"": ""07:30-16:30"", ""fri"": ""07:30-16:30"", ""sat"": ""08:20-11:50""}",https://d1sag4ddilekf6.cloudfront.net/compressed/merchants/SGDD10484/hero/FunToast_Hero_16x9.jpg,5000,4.3,123.0,DELIVERY_TAKEAWAY,,FOOD,GRAB,39.0,1,1900-01-01 07:30:00,1900-01-01 16:30:00,1900-01-01 07:30:00,1900-01-01 16:30:00,1900-01-01 07:30:00,1900-01-01 16:30:00,1900-01-01 07:30:00,1900-01-01 16:30:00,1900-01-01 07:30:00,1900-01-01 16:30:00,1900-01-01 08:20:00,1900-01-01 11:50:00,,
4-CZLGC733NVNALE,Old Tea Hut,Old Tea Hut - Changi City Point,Singapore,"[""Local"", ""Beverages"", ""Bubble Tea"", ""Coffee & Tea"", ""Singaporean""]",SGD,1750.0,1.3344396200000002,103.9629136,"{""displayedHours"": ""Closed"", ""sun"": ""09:00-18:00"", ""mon"": ""07:30-12:00 14:00-18:00"", ""tue"": ""07:30-12:00 14:00-18:00"", ""wed"": ""07:30-12:00 14:00-18:00"", ""thu"": ""07:30-12:00 14:00-18:00"", ""fri"": ""07:30-12:00 14:00-18:00"", ""sat"": ""09:00-18:00""}",https://d1sag4ddilekf6.cloudfront.net/compressed/merchants/4-CZLGC733NVNALE/hero/602f3618e5ef420198b340e3dcc4af87_1596421668844444432.jpeg,5000,4.4,36.0,DELIVERY_TAKEAWAY,"Use 'TEATIME' for FREE delivery between 3PM to 5PM, Mon to Sun",FOOD,GRAB,44.0,0,1900-01-01 07:30:00,,1900-01-01 07:30:00,,1900-01-01 07:30:00,,1900-01-01 07:30:00,,1900-01-01 07:30:00,,1900-01-01 09:00:00,1900-01-01 18:00:00,1900-01-01 18:00:00,1900-01-01 09:00:00
4-C2JGEBN2WFNDSA,Barista In Boots,Barista In Boots - East Village,Singapore,"[""Breakfast & Brunch"", ""Coffee & Tea"", ""Convenience""]",SGD,470.0,1.3321654217861316,103.9463299,"{""open"": true, ""displayedHours"": ""12:00-20:00"", ""sun"": ""12:00-20:00"", ""mon"": ""Closed"", ""tue"": ""12:00-20:00"", ""wed"": ""12:00-20:00"", ""thu"": ""12:00-20:00"", ""fri"": ""12:00-20:00"", ""sat"": ""12:00-20:00""}",https://d1sag4ddilekf6.cloudfront.net/compressed/merchants/4-C2JGEBN2WFNDSA/hero/656a637b6194483f870aab84795bc0f4_1610620599068227792.jpg,5000,3.8,5.0,ONLY_DELIVERY,,MART,GRAB,41.0,0,,,1900-01-01 12:00:00,1900-01-01 20:00:00,1900-01-01 12:00:00,1900-01-01 20:00:00,1900-01-01 12:00:00,1900-01-01 20:00:00,1900-01-01 12:00:00,1900-01-01 20:00:00,1900-01-01 12:00:00,1900-01-01 20:00:00,1900-01-01 20:00:00,1900-01-01 12:00:00
4-CZEKAZE3TYKDJA,Hot Banhs,Hot Banhs - Changi City Point,Singapore,"[""Coffee"", ""Sandwiches"", ""Vietnamese"", ""Tea""]",SGD,470.0,1.33434010523443,103.962605,"{""open"": true, ""displayedHours"": ""11:00-20:30"", ""sun"": ""11:00-20:30"", ""mon"": ""11:00-20:30"", ""tue"": ""11:00-20:30"", ""wed"": ""11:00-20:30"", ""thu"": ""11:00-20:30"", ""fri"": ""11:00-20:30"", ""sat"": ""11:00-20:30""}",https://d1sag4ddilekf6.cloudfront.net/compressed/merchants/4-CZEKAZE3TYKDJA/hero/aff6a149b5624a499253654b16a1ba16_1588905903676918686.jpg,5000,5.0,4.0,DELIVERY_TAKEAWAY,,FOOD,GRAB,45.0,0,1900-01-01 11:00:00,1900-01-01 20:30:00,1900-01-01 11:00:00,1900-01-01 20:30:00,1900-01-01 11:00:00,1900-01-01 20:30:00,1900-01-01 11:00:00,1900-01-01 20:30:00,1900-01-01 11:00:00,1900-01-01 20:30:00,1900-01-01 11:00:00,1900-01-01 20:30:00,1900-01-01 20:30:00,1900-01-01 11:00:00
SGDD11254,Toast Box,Toast Box - Bedok Mall,Singapore,"[""Beverages"", ""Local"", ""Coffee"", ""Sandwiches"", ""Tea""]",SGD,409.0,1.3244218355600748,103.92916966470588,"{""displayedHours"": ""Closed"", ""sun"": ""09:00-20:30"", ""mon"": ""09:00-20:30"", ""tue"": ""09:00-20:30"", ""wed"": ""09:00-20:30"", ""thu"": ""09:00-20:30"", ""fri"": ""09:00-20:30"", ""sat"": ""09:00-20:30"", ""tempClosed"": true}",https://d1sag4ddilekf6.cloudfront.net/compressed/merchants/SGDD11254/hero/bb0573bb415440eaa86a2ab90ab51d6c_1616571646648981367.jpeg,2500,4.0,1455.0,ONLY_DELIVERY,20% OFF Family Bundles,FOOD,GRAB,39.0,1,1900-01-01 09:00:00,1900-01-01 20:30:00,1900-01-01 09:00:00,1900-01-01 20:30:00,1900-01-01 09:00:00,1900-01-01 20:30:00,1900-01-01 09:00:00,1900-01-01 20:30:00,1900-01-01 09:00:00,1900-01-01 20:30:00,1900-01-01 09:00:00,1900-01-01 20:30:00,1900-01-01 20:30:00,1900-01-01 09:00:00
4-CZDJSEXELJXFEX,Alsalam Restaurant,Alsalam Restaurant - Changi Road,Singapore,"[""Beverages"", ""Coffee"", ""Indian"", ""Tea""]",SGD,440.0,1.3191987,103.91252025,"{""open"": true, ""displayedHours"": ""09:00-23:59"", ""sun"": ""09:00-23:59"", ""mon"": ""09:00-23:59"", ""tue"": ""09:00-23:59"", ""wed"": ""09:00-23:59"", ""thu"": ""09:00-23:59"", ""fri"": ""09:00-23:59"", ""sat"": ""09:00-23:59""}",https://d1sag4ddilekf6.cloudfront.net/compressed/merchants/4-CZDJSEXELJXFEX/hero/e34db24f449840f1bd18367f148671eb_1586879287901024737.jpg,5000,4.2,73.0,DELIVERY_TAKEAWAY,"Use 'TEATIME' for FREE delivery between 3PM to 5PM, Mon to Sun",FOOD,GRAB,32.0,0,1900-01-01 09:00:00,1900-01-01 23:59:00,1900-01-01 09:00:00,1900-01-01 23:59:00,1900-01-01 09:00:00,1900-01-01 23:59:00,1900-01-01 09:00:00,1900-01-01 23:59:00,1900-01-01 09:00:00,1900-01-01 23:59:00,1900-01-01 09:00:00,1900-01-01 23:59:00,1900-01-01 23:59:00,1900-01-01 09:00:00
4-CYMWFCATTPXTHA,Coffeesarang,Coffeesarang - Bedok Mall,Singapore,"[""Beverages"", ""Coffee"", ""Dessert"", ""Tea"", ""Cold Brew""]",SGD,450.0,1.3247049668170092,103.92997606261332,"{""open"": true, ""displayedHours"": ""09:00-22:30"", ""sun"": ""09:00-22:30"", ""mon"": ""09:00-22:30"", ""tue"": ""09:00-22:30"", ""wed"": ""09:00-22:30"", ""thu"": ""09:00-22:30"", ""fri"": ""09:00-22:30"", ""sat"": ""09:00-22:30""}",https://d1sag4ddilekf6.cloudfront.net/compressed/merchants/4-CYMWFCATTPXTHA/hero/1d7d08aa1fa842cdb4e77dc9dd7e2fac_1620367478213698221.jpeg,5000,4.5,419.0,DELIVERY_TAKEAWAY,"Use 'TEATIME' for FREE delivery between 3PM to 5PM, Mon to Sun",FOOD,GRAB,40.0,0,1900-01-01 09:00:00,1900-01-01 22:30:00,1900-01-01 09:00:00,1900-01-01 22:30:00,1900-01-01 09:00:00,1900-01-01 22:30:00,1900-01-01 09:00:00,1900-01-01 22:30:00,1900-01-01 09:00:00,1900-01-01 22:30:00,1900-01-01 09:00:00,1900-01-01 22:30:00,1900-01-01 22:30:00,1900-01-01 09:00:00
4-CYTWUBCGAKJGGE,Toast Box,Toast Box - Joo Koon,Singapore,"[""Beverages"", ""Local"", ""Coffee"", ""Sandwiches"", ""Tea""]",SGD,330.0,1.3272108,103.6786733,"{""displayedHours"": ""Closed"", ""sun"": ""09:00-16:00"", ""mon"": ""08:00-16:00"", ""tue"": ""08:00-16:00"", ""wed"": ""08:00-16:00"", ""thu"": ""08:00-16:00"", ""fri"": ""08:00-16:00"", ""sat"": ""09:00-16:00""}",https://d1sag4ddilekf6.cloudfront.net/compressed/merchants/4-CYTWUBCGAKJGGE/hero/6dbc31773bab4c98b77e011266a34315_1616571651454398190.jpeg,2500,4.3,482.0,DELIVERY_TAKEAWAY,20% OFF Family Bundles,FOOD,GRAB,41.0,1,1900-01-01 08:00:00,1900-01-01 16:00:00,1900-01-01 08:00:00,1900-01-01 16:00:00,1900-01-01 08:00:00,1900-01-01 16:00:00,1900-01-01 08:00:00,1900-01-01 16:00:00,1900-01-01 08:00:00,1900-01-01 16:00:00,1900-01-01 09:00:00,1900-01-01 16:00:00,1900-01-01 16:00:00,1900-01-01 09:00:00
SGDD12408,Knockhouse,Knockhouse - Upper Thomson Road [Islandwide Delivery],Singapore,"[""Western"", ""Coffee"", ""Breakfast & Brunch"", ""Tea"", ""Islandwide Delivery""]",SGD,1590.0,1.3514675333333332,103.8354199,"{""displayedHours"": ""Closed"", ""sun"": ""09:30-16:59"", ""mon"": ""09:30-16:59"", ""tue"": ""09:30-16:59"", ""wed"": ""09:30-16:59"", ""thu"": ""09:30-16:59"", ""fri"": ""09:30-16:59"", ""sat"": ""09:30-16:59""}",https://d1sag4ddilekf6.cloudfront.net/compressed/merchants/SGDD12408/hero/b107305f37d542f5b7ea6b99b6fdb7de_1561516481063398685.jpeg,25000,4.2,278.0,DELIVERY_TAKEAWAY,,FOOD,GRAB,68.0,0,1900-01-01 09:30:00,1900-01-01 16:59:00,1900-01-01 09:30:00,1900-01-01 16:59:00,1900-01-01 09:30:00,1900-01-01 16:59:00,1900-01-01 09:30:00,1900-01-01 16:59:00,1900-01-01 09:30:00,1900-01-01 16:59:00,1900-01-01 09:30:00,1900-01-01 16:59:00,1900-01-01 16:59:00,1900-01-01 09:30:00
4-CZL2ELMKCJVDC2,Bober Tea,Bober Tea - Bedok North Street 1,Singapore,"[""Asian"", ""Tea"", ""Coffee"", ""Bubble Tea""]",SGD,450.0,1.325827099162666,103.93073973119198,"{""open"": true, ""displayedHours"": ""11:00-21:30"", ""sun"": ""11:00-21:30"", ""mon"": ""11:00-21:30"", ""tue"": ""11:00-21:30"", ""wed"": ""11:00-21:30"", ""thu"": ""11:00-21:30"", ""fri"": ""11:00-21:30"", ""sat"": ""11:00-21:30""}",https://d1sag4ddilekf6.cloudfront.net/compressed/merchants/4-CZL2ELMKCJVDC2/hero/aa270caff88e47adb77013344016b991_1595840578717711818.jpeg,5000,4.5,588.0,DELIVERY_TAKEAWAY,"Use 'TEATIME' for FREE delivery between 3PM to 5PM, Mon to Sun",FOOD,GRAB,39.0,0,1900-01-01 11:00:00,1900-01-01 21:30:00,1900-01-01 11:00:00,1900-01-01 21:30:00,1900-01-01 11:00:00,1900-01-01 21:30:00,1900-01-01 11:00:00,1900-01-01 21:30:00,1900-01-01 11:00:00,1900-01-01 21:30:00,1900-01-01 11:00:00,1900-01-01 21:30:00,1900-01-01 21:30:00,1900-01-01 11:00:00
SGDD11232,Toast Box,Toast Box - EastPoint Mall,Singapore,"[""Beverages"", ""Local"", ""Coffee"", ""Sandwiches"", ""Tea""]",SGD,630.0,1.342722,103.953219175,"{""open"": true, ""displayedHours"": ""08:00-19:45"", ""sun"": ""08:00-19:45"", ""mon"": ""08:00-20:00"", ""tue"": ""08:00-20:00"", ""wed"": ""08:00-20:00"", ""thu"": ""08:00-20:00"", ""fri"": ""08:00-20:00"", ""sat"": ""08:00-19:45""}",https://d1sag4ddilekf6.cloudfront.net/compressed/merchants/SGDD11232/hero/0bc92983278d4c4cba53f2510b7b79b3_1616571665251130342.jpeg,2500,4.2,1128.0,ONLY_DELIVERY,20% OFF Family Bundles,FOOD,GRAB,47.0,1,1900-01-01 08:00:00,1900-01-01 20:00:00,1900-01-01 08:00:00,1900-01-01 20:00:00,1900-01-01 08:00:00,1900-01-01 20:00:00,1900-01-01 08:00:00,1900-01-01 20:00:00,1900-01-01 08:00:00,1900-01-01 20:00:00,1900-01-01 08:00:00,1900-01-01 19:45:00,1900-01-01 19:45:00,1900-01-01 08:00:00
